KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
pda_0Ckkq,"Use the turrets to destroy the attacking zirax bombers\n\nIf the bombers are destroyed by someone or something else, you can click the little box on the left of this objective to automatically complete it.",,,,,,,,"Используйте турели для уничтожения атаковавших бомбардировщиков зиракс

Если бомбардировщики будут уничтожены кем-то или чем-то другим, вы можете щелкнуть маленький ящик слева от этого задания, чтобы автоматически завершить его.",,,,,,,,
pda_O44qg,"[b][c][00ffff][ Captain ][-][/c][/b]\n[c][ffff00][i]Hoooo boy![/i][-][/c]\n[c][ffff00]We sure showed 'em, din't we![-][/c]\n[c][ffff00]C'mon back up ta the bridge, I gots a present fer a job well done.[-][/c]",,,,,,,,"[b][c][00ffff][ Капитан ][-][/c][/b]\n[c][ffff00][i]Ого, мальчик![/i][-][/c]\n[c][ffff00]Мы им точно показали, да?[-][/c]\n[c][ffff00]Давай вернись на мостик, у меня есть подарок за хорошо сделанную работу.[-][/c]",,,,,,,,
pda_qK8iM,Mission Accomplished,,,,,,,,Миссия выполнена,,,,,,,,
pda_Wu9iG,Speak to the Captain,,,,,,,,Говорите с Капитаном,,,,,,,,
pda_KGCim,===,,,,,,,,===,,,,,,,,
pda_0i6UG,[c][8ab3ff]Time to head back to the Trade Station and see if I can get some answers from that Pavrell guy.[-][/c],,,,,,,,"[c][8ab3ff]Пора вернуться на Торговую Станцию и посмотреть, смогу ли я получить какие-нибудь ответы от того парня Паврелла.[-][/c]",,,,,,,,
pda_aYumG,Back to Business,,,,,,,,Возвращаемся к Делу,,,,,,,,
pda_WGw00,Return to the Trade Station,,,,,,,,Вернуться на Торговую Станцию,,,,,,,,
pda_hamPq,===,,,,,,,,===,,,,,,,,
pda_Sia44,The Transporter,,,,,,,,Транспортер,,,,,,,,
pda_PaeCV,"[b][c][ffff00][ IDA ][-][/c][/b]\n[c][00ffff]The Cargo Bay is a shipping and transport company on the upper level, Commander.[-][/c]\n[c][00ffff]They operate a pair of transport shuttles from the landing pads on the station's roof.[-][/c]",,,,,,,,"[b][c][ffff00][ ИДА ][-][/c][/b]
[c][00ffff]Грузовой Отсек - это транспортная компания на верхнем уровне, Командир.[-][/c]
[c][00ffff]Они управляют парой транспортных шаттлов с посадочных площадок на крыше станции.[-][/c]",,,,,,,,
pda_eW8KG,Ask around at 'The Cargo Bay' on level 2,,,,,,,,Спросите вокруг в 'Грузовом отсеке' на уровне 2,,,,,,,,
pda_KGO8m,There's a shipping a transport company on level 2 of the Trade Station that handled the transport of the UC personnel 10 years ago.\nAdministrator Pavrell has authorized them to release the transport logs to you.,,,,,,,,"Там есть транспортная компания на втором уровне Торговой Станции, которая занималась транспортировкой персонала ОСЧ 10 лет назад.\nАдминистратор Паврелл разрешил им предоставить вам транспортные журналы.",,,,,,,,
pda_mGxUG,[b]Chapter 4: [/b][b][c][00fbff]The Cruel Stars[-][/c][/b],,,,,,,,[b]Глава 4: [/b][b][c][00fbff]Жестокие Звезды[-][/c][/b],,,,,,,,
pda_tOa4a,"[c][00ffff][b]Chapter 4: The Cruel Stars[/b][-][/c]\n\nHaving signed a contract with the Polaris Megacorporation, you've been handed your first active lead in finding the rest of the UCH Fleet.\nSomewhere above the planet is [c][ffffff]Kenex Station[-][/c], a hub that freighters and transport crafts call home. To which the UCH survivors were transported to and left to regroup with the rest of the navy. Somewhere there is surely the next lead to the location of the missing fleet.\n\nBut things are never that simple. A threat looms nearer and an ally is in danger and only you can save her.",,,,,,,,"[c][00ffff][b]Глава 4: Жестокие Звезды[/b][-][/c]\n\nПодписав контракт с мегакорпорацией Polaris, вы получили свою первую активную зацепку в поисках остальной части флота ОСЧ.\nГде-то над планетой находится [c][ffffff]Кенекс Станция[-][/c], узел, который является домом для фрегатов и транспортных судов. Туда были перевезены выжившие ОСЧ и оставили их перегруппироваться с остальной частью флота. Где-то там наверняка есть следующая зацепка к местонахождению пропавшего флота.\n\nНо вещи никогда не бывают так просто. Угроза приближается, а союзник в опасности, и только вы можете спасти её.",,,,,,,,
pda_G4So0,[c][80ffff]Are you sure you want to abort this mission? Please confirm your choice.[-][/c]\n\nYou can start the mission via PDA (F1) at any time.,,,,,,,,"[c][80ffff]Уверены ли вы что задание прекращивают? Пожалуйста, ясно экраните свой выбор.[-][/c]\n\nМиссию можно запустить через PDA (F1) в любой момент.",,,,,,,,
pda_00KW4,"[c][00ffff][b]Chapter 1: Human Debris[/b][-][/c]\n\nAlone on an unknown world, you stand against an unforgiving and alien world looking for anything that remains of your crew and your fleet among the wreckage.\n\nAre you truly alone?\n\nIDA may have found the answers you seek...\n\n[c][c0c0c0]* * * [-][/c]\n[u][b][c][0088ff]STORYLINE[-][/c][/b][/u]\n[c][c0c0c0]Prologue: Journey into the Unknown[-][/c]\n[c][00ffff][b]Chapter 1: Human Debris[/b][-][/c]\n[c][c0c0c0]Chapter 2: A Forest of Stars[-][/c]\n[c][c0c0c0]Chapter 3: Plausible Deniability[-][/c]\n[c][c0c0c0]Chapter 4: The Cruel Stars[-][/c]\n[c][c0c0c0]Chapter 5: Offworld Grave[-][/c]\n[c][c0c0c0]Chapter 6: Hostile Apparatus[-][/c][c][c0c0c0][-][/c]",,,,,,,,"[c][00ffff][b]Глава 1: Человеческие Останки[/b][-][/c]\n\nОдин на незнакомом мире, вы противостоите безжалостному и чужому миру, ища что-либо, что осталось от вашей команды и вашего флота среди обломков.\n\nВы действительно одиноки?\n\nIDA может найти ответы, которые вы ищете...\n\n[c][c0c0c0]* * * [-][/c]\n[u][b][c][0088ff]СЮЖЕТ[-][/c][/b][/u]\n[c][c0c0c0]Предисловие: Путешествие в Неизвестное[-][/c]\n[c][00ffff][b]Глава 1: Человеческие Останки[/b][-][/c]\n[c][c0c0c0]Глава 2: Лес Звезд[-][/c]\n[c][c0c0c0]Глава 3: Вероятное Отрицание[-][/c]\n[c][c0c0c0]Глава 4: Жестокие Звезды[-][/c]\n[c][c0c0c0]Глава 5: Могила за Пределами Мира[-][/c]\n[c][c0c0c0]Глава 6: Враждебный Аппарат[-][/c][c][c0c0c0][-][/c]",,,,,,,,
pda_SGGi4,"[c][00ffff][b]Chapter 2: A Forest of Stars[/b][-][/c]\n\nAfter uncovering the wreckage of the Heidelberg and the fate of its crew, you set off after the survivors following a trail gone cold almost four years; to the neutral station they used to get offworld and escape their Zirax pursuers.\n\n[c][a6ff00][b]Completing this mission will unlock the Tal'on Faction Missions[/b][-][/c]\n[c][a6ff00][-][/c][c][c4c4c4][b][/b][-][/c][c][c0c0c0][-][/c]\n[c][c0c0c0]* * * [-][/c]\n[u][b]STORYLINE[/b][/u]\n[c][c0c0c0]Prologue: Journey into the Unknown[-][/c]\n[c][c0c0c0]Chapter 1: Human Debris[-][/c]\n[c][00ffff][b]Chapter 2: A Forest of Stars[/b][-][/c]\n[c][c0c0c0]Chapter 3: Plausible Deniability[-][/c]\n[c][c0c0c0]Chapter 4: The Cruel Stars[-][/c]\n[c][c0c0c0]Chapter 5: Offworld Grave[-][/c]\n[c][c0c0c0]Chapter 6: Hostile Apparatus[-][/c][c][c0c0c0][-][/c]",,,,,,,,"[c][00ffff][b]Глава 2: Лес Звезд[/b][-][/c]\n\nПосле того, как вы раскрыли обломки «Хайдельберга» и судьбу его экипажа, вы отправились на поиски выживших, следуя следам, которые почти четыре года были холодными; к нейтральной станции, которую они использовали, чтобы покинуть планету и сбежать от своих преследователей Зиракс.\n\n[c][a6ff00][b]Выполнение этой миссии разблокирует фракционные миссии Тал'она[/b][-][/c]\n[c][a6ff00][-][/c][c][c4c4c4][b][/b][-][/c][c][c0c0c0][-][/c]\n[c][c0c0c0]* * * [-][/c]\n[u][b]СЮЖЕТ[/b][/u]\n[c][c0c0c0]Пролог: Путешествие в неизвестность[-][/c]\n[c][c0c0c0]Глава 1: Человеческий мусор[-][/c]\n[c][00ffff][b]Глава 2: Лес Звезд[/b][-][/c]\n[c][c0c0c0]Глава 3: Плагиарная неопределенность[-][/c]\n[c][c0c0c0]Глава 4: Жестокие звезды[-][/c]\n[c][c0c0c0]Глава 5: Внепланетное кладбище[-][/c]\n[c][c0c0c0]Глава 6: Враждебный аппарат[-][/c][c][c0c0c0][-][/c]",,,,,,,,
pda_W8mP0,"[c][00ffff][b]Chapter 3: Plausible Deniability[/b][-][/c]\n\nYou're ahead on your way towards a station on the other side of the planet controlled by an intergalactic megacorporation.\nThey may have answers, but with any business it will cost you.\n\n[b][c][ffee00]Completing this mission will unlock the Polaris Megacorp Missions[-][/c][/b]\n\n[c][c0c0c0]* * * [-][/c]\n[u][b]STORYLINE[/b][/u]\n[c][c0c0c0]Prologue: Journey into the Unknown[-][/c]\n[c][c0c0c0]Chapter 1: Human Debris[-][/c]\n[c][c0c0c0]Chapter 2: A Forest of Stars[-][/c]\n[c][00ffff][b]Chapter 3: Plausible Deniability[/b][-][/c]\n[c][c0c0c0]Chapter 4: The Cruel Stars[-][/c]\n[c][c0c0c0]Chapter 5: Offworld Grave[-][/c]\n[c][c0c0c0]Chapter 6: Hostile Apparatus[-][/c][c][c0c0c0][-][/c]",,,,,,,,"[c][00ffff][b]Глава 3: Вероятное Отрицание[/b][-][/c]\n\nВы направляетесь к станции на другой стороне планеты, контролируемой межгалактической мегакорпорацией.\nУ них могут быть ответы, но как и с любым бизнесом, это будет стоить вам денег.\n\n[b][c][ffee00]Выполнение этой миссии разблокирует миссии Polaris Megacorp[-][/c][/b]\n\n[c][c0c0c0]* * * [-][/c]\n[u][b]СЮЖЕТ[/b][/u]\n[c][c0c0c0]Пролог: Путешествие в Неизвестное[-][/c]\n[c][c0c0c0]Глава 1: Человеческие Останки[-][/c]\n[c][c0c0c0]Глава 2: Лес Звезд[-][/c]\n[c][00ffff][b]Глава 3: Вероятное Отрицание[/b][-][/c]\n[c][c0c0c0]Глава 4: Жестокие Звезды[-][/c]\n[c][c0c0c0]Глава 5: Захоронение вне Мира[-][/c]\n[c][c0c0c0]Глава 6: Враждебный Аппарат[-][/c][c][c0c0c0][-][/c]",,,,,,,,
pda_KVSOq,"[c][00ffff][b]Chapter 4: The Cruel Stars[/b][-][/c]\n\nSomewhere above the planet is [c][ffffff]Kenex Station[-][/c], a hub that freighters and transport crafts call home. A possible avenue for escape from the system that provides hope for those escaping the Zirax's oppression.\nBut things are never that simple for a lone soldier of the United Command.\n\n[b][c][ffee00]Completing this mission will unlock the Pirate Renegade Missions[-][/c][/b]\n\n[c][c0c0c0]* * * [-][/c]\n[u][b]STORYLINE[/b][/u]\n[c][c0c0c0]Prologue: Journey into the Unknown[-][/c]\n[c][c0c0c0]Chapter 1: Human Debris[-][/c]\n[c][c0c0c0]Chapter 2: A Forest of Stars[-][/c]\n[c][c0c0c0]Chapter 3: Plausible Deniability[-][/c]\n[c][00ffff][b]Chapter 4: The Cruel Stars[/b][-][/c]\n[c][c0c0c0]Chapter 5: Offworld Grave[-][/c]\n[c][c0c0c0]Chapter 6: Hostile Apparatus[-][/c][c][c0c0c0][-][/c]",,,,,,,,"[c][00ffff][b]Глава 4: Жестокие Звезды[/b][-][/c]\n\nГде-то над планетой находится [c][ffffff]Станция Кенекс[-][/c], центр, который является домом для грузовых кораблей и транспортных судов. Возможный путь к побегу из системы, который дает надежду тем, кто бежит от угнетения Зиракса.\nНо дела никогда не бывают так просты для одинокого солдата Объединенного Командования.\n\n[b][c][ffee00]Выполнение этой миссии разблокирует задания Пиратского Отщепенца[-][/c][/b]\n\n[c][c0c0c0]* * * [-][/c]\n[u][b]СЮЖЕТ[/b][/u]\n[c][c0c0c0]Пролог: Путешествие в Неизвестность[-][/c]\n[c][c0c0c0]Глава 1: Человеческий Хлам[-][/c]\n[c][c0c0c0]Глава 2: Лес Звезд[-][/c]\n[c][c0c0c0]Глава 3: Плагиарная Отговорка[-][/c]\n[c][00ffff][b]Глава 4: Жестокие Звезды[/b][-][/c]\n[c][c0c0c0]Глава 5: Внепланетное Кладбище[-][/c]\n[c][c0c0c0]Глава 6: Враждебный Аппарат[-][/c][c][c0c0c0][-][/c]",,,,,,,,
